KPIID,NomIndicateur,UniteMesure,noIndicateur,TypeIndicateur,ville,DateDonnee,Valeur,Calcul
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2012,0.00589,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2013,0.00614,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2014,0.00591,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2015,0.01099,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2016,0.00694,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2542,Pourcentage estimé des eaux usées ayant échappé au système de traitement,%,WWTR110M,REM Canada,Montréal,2017,0.00554,VEAU900022 / ( VEAU900022 + VEAU900014 ) 
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2011,27.28873,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2012,105.86016,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2013,16.32294,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2014,4.87746,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2015,4.87509,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2016,7.32256,VEAU900024 / VEAU900043 * 100
2543,Nombre de refoulements par 100 km de conduite d’eaux usées,Quantité,WWTR405M,REM Canada,Montréal,2017,8.6661,VEAU900024 / VEAU900043 * 100
2544,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REM Canada,Montréal,2014,147.16743, ( VGMR100024 + VGMR100021 + VGMR100025 - VGMR100029 ) / VGMR900001 
2544,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REM Canada,Montréal,2015,149.69889, ( VGMR100024 + VGMR100021 + VGMR100025 - VGMR100029 ) / VGMR900001 
2544,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REM Canada,Montréal,2016,152.28739, ( VGMR100024 + VGMR100021 + VGMR100025 - VGMR100029 ) / VGMR900001 
2544,Coût total pour la collecte des ordures ménagères en bordure de rue par tonne,$,SWST311T,REM Canada,Montréal,2017,152.87771, ( VGMR100024 + VGMR100021 + VGMR100025 - VGMR100029 ) / VGMR900001 
2545,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REM Canada,Montréal,2013,109.62524, ( VGMR100011 + VGMR100022 + VGMR100003 - VGMR100018 ) / VGMR900004 
2545,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REM Canada,Montréal,2014,85.4761, ( VGMR100011 + VGMR100022 + VGMR100003 - VGMR100018 ) / VGMR900004 
2545,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REM Canada,Montréal,2015,87.36047, ( VGMR100011 + VGMR100022 + VGMR100003 - VGMR100018 ) / VGMR900004 
2545,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REM Canada,Montréal,2016,78.06645, ( VGMR100011 + VGMR100022 + VGMR100003 - VGMR100018 ) / VGMR900004 
2545,Coût total pour l’élimination des matières résiduelles par tonne,$,SWST325T,REM Canada,Montréal,2017,79.65813, ( VGMR100011 + VGMR100022 + VGMR100003 - VGMR100018 ) / VGMR900004 
2546,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REM Canada,Montréal,2013,272.80574, ( VGMR100005 + VGMR100023 + VGMR100006 - VGMR100019 ) / VGMR900012 
2546,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REM Canada,Montréal,2014,255.19308, ( VGMR100005 + VGMR100023 + VGMR100006 - VGMR100019 ) / VGMR900012 
2546,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REM Canada,Montréal,2015,255.04948, ( VGMR100005 + VGMR100023 + VGMR100006 - VGMR100019 ) / VGMR900012 
2546,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REM Canada,Montréal,2016,248.5315, ( VGMR100005 + VGMR100023 + VGMR100006 - VGMR100019 ) / VGMR900012 
2546,Coût total pour la valorisation des matières résiduelles par tonne,$,SWST330T,REM Canada,Montréal,2017,223.71798, ( VGMR100005 + VGMR100023 + VGMR100006 - VGMR100019 ) / VGMR900012 
2547,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105M,REM Canada,Montréal,2013,0.31012,VGMR900012 / VGMR900014
2547,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105M,REM Canada,Montréal,2014,0.30919,VGMR900012 / VGMR900014
2547,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105M,REM Canada,Montréal,2015,0.32523,VGMR900012 / VGMR900014
2547,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105M,REM Canada,Montréal,2016,0.35885,VGMR900012 / VGMR900014
2547,Pourcentage de matières résiduelles résidentielles détourné de l’enfouissement,%,SWST105M,REM Canada,Montréal,2017,0.37472,VGMR900012 / VGMR900014
2548,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REM Canada,Montréal,2013,0.95048,VGMR900014 / VGMR900027 
2548,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REM Canada,Montréal,2014,0.89516,VGMR900014 / VGMR900027 
2548,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REM Canada,Montréal,2015,0.88703,VGMR900014 / VGMR900027 
2548,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REM Canada,Montréal,2016,0.85796,VGMR900014 / VGMR900027 
2548,Quantité de matières résiduelles résidentielles générées par logement,Quantité,SWST205,REM Canada,Montréal,2017,0.8553,VGMR900014 / VGMR900027 
2549,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REM Canada,Montréal,2013,0.65572,VGMR900013 / VGMR900027 
2549,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REM Canada,Montréal,2014,0.61838,VGMR900013 / VGMR900027 
2549,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REM Canada,Montréal,2015,0.59854,VGMR900013 / VGMR900027 
2549,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REM Canada,Montréal,2016,0.55008,VGMR900013 / VGMR900027 
2549,Quantité de matières résiduelles résidentielles éliminées par logement,Quantité,SWST220,REM Canada,Montréal,2017,0.5348,VGMR900013 / VGMR900027 
2550,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REM Canada,Montréal,2013,0.29477,VGMR900012 / VGMR900027 
2550,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REM Canada,Montréal,2014,0.27677,VGMR900012 / VGMR900027 
2550,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REM Canada,Montréal,2015,0.28848,VGMR900012 / VGMR900027 
2550,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REM Canada,Montréal,2016,0.30787,VGMR900012 / VGMR900027 
2550,Quantité de matières résiduelles résidentielles valorisées par logement,Quantité,SWST235,REM Canada,Montréal,2017,0.3205,VGMR900012 / VGMR900027 
2551,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230M,REM Canada,Montréal,2013,68.98722, ( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032 
2551,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230M,REM Canada,Montréal,2014,63.97798, ( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032 
2551,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230M,REM Canada,Montréal,2015,67.88586, ( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032 
2551,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230M,REM Canada,Montréal,2016,73.10528, ( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032 
2551,Coûts d’exploitation relatifs aux parcs par habitant,$,PRKS230M,REM Canada,Montréal,2017,78.28698, ( VPAR100001 + VPAR100009 + VPAR100013 ) / VPOP900032 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2011,24.61505,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2012,23.60017,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2013,20.88484,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2014,19.36334,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2015,18.96821,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2016,18.26605,VPOL900370 / VPOL900366 
2552,Nombre d’infractions criminelles non routières par policier,Quantité,PLCE305,REM Canada,Montréal,2017,18.04095,VPOL900370 / VPOL900366 
2554,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REM Canada,Montréal,2013,29904.01402, ( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ) 
2554,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REM Canada,Montréal,2014,28262.92051, ( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ) 
2554,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REM Canada,Montréal,2015,29357.43086, ( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ) 
2554,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REM Canada,Montréal,2016,31671.54449, ( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ) 
2554,Coûts d’exploitation relatifs aux parcs par hectare,$,PRKS315,REM Canada,Montréal,2017,33546.07818, ( VPAR100001 + VPAR100009 + VPAR100013 ) / ( VPAR900010 + VPAR900011 + VPAR900012 ) 
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2011,0.14511, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2012,0.14132, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2013,0.13549, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2014,0.12883, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2015,0.1291, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2016,0.12835, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2558,Coût de la sécurité incendie par 100 $ d’évaluation (incluant l’amortissement) ,$,NULL,MAMOT,Montréal,2017,0.12716, ( VINC100015 - VINC100008 + VINC100016 ) / VADM100025 * 100
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2010,31214.07496, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2011,32469.894, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2012,26359.16955, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2013,26989.04818, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2014,27565.83045, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2015,28905.29514, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2016,31215.90608, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2559,Coût de la voirie municipale par kilomètre de voie (incluant l’amortissement),$,NULL,MAMOT,Montréal,2017,31822.84015, ( VTRA100017 - VTRA100023 + VTRA100018 ) / VTRA900006 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2012,14354,VREG900024 + VREG900019 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2013,14807,VREG900024 + VREG900019 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2014,16170,VREG900024 + VREG900019 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2015,15847,VREG900024 + VREG900019 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2016,16198,VREG900024 + VREG900019 
2563,Nombre de permis de construction émis,Quantité,BLDG206,REM Canada,Montréal,2017,16741,VREG900024 + VREG900019 
2566,Coût total des services policiers par habitant,$,PLCE227T,REM Canada,Montréal,2013,414.27405, ( VPOL100001 + VPOL100372 + VPOL100195 - VPOL100196 ) / VPOP900004 
2566,Coût total des services policiers par habitant,$,PLCE227T,REM Canada,Montréal,2014,412.57499, ( VPOL100001 + VPOL100372 + VPOL100195 - VPOL100196 ) / VPOP900004 
2566,Coût total des services policiers par habitant,$,PLCE227T,REM Canada,Montréal,2015,388.74671, ( VPOL100001 + VPOL100372 + VPOL100195 - VPOL100196 ) / VPOP900004 
2566,Coût total des services policiers par habitant,$,PLCE227T,REM Canada,Montréal,2016,385.08587, ( VPOL100001 + VPOL100372 + VPOL100195 - VPOL100196 ) / VPOP900004 
2566,Coût total des services policiers par habitant,$,PLCE227T,REM Canada,Montréal,2017,393.25969, ( VPOL100001 + VPOL100372 + VPOL100195 - VPOL100196 ) / VPOP900004 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2011,1222.23422,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2012,1136.42943,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2013,1017.07999,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2014,945.44795,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2015,981.12535,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2016,988.28002,VPOL900369 / ( VPOP900004 / 100000 ) 
2567,Nombre d’infractions criminelles avec violence pour 100 000 habitants,Quantité,PLCE105,REM Canada,Montréal,2017,998.7028,VPOL900369 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2011,5804.39109,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2012,5658.67581,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2013,4969.04281,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2014,4553.46615,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2015,4360.10104,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2016,4129.38207,VPOL900370 / ( VPOP900004 / 100000 ) 
2568,Nombre d’infractions criminelles non routières pour 100 000 habitants,Quantité,PLCE120,REM Canada,Montréal,2017,4089.91634,VPOL900370 / ( VPOP900004 / 100000 ) 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2011,138.6,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2012,122.23,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2013,103.64,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2014,93.45,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2015,100.46,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2016,93.54,VPOL900371 
2569,Indice de gravité des crimes violents,Quantité,PLCE170,REM Canada,Montréal,2017,93.1,VPOL900371 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2011,98.58,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2012,92.29,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2013,79.21,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2014,73.05,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2015,75.16,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2016,73.14,VPOL900373 
2570,Indice de gravité des crimes,Quantité,PLCE180,REM Canada,Montréal,2017,72.74,VPOL900373 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2011,305.95714, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2012,289.68832, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2013,286.63585, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2014,286.26302, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2015,279.07009, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2016,274.53327, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2571,Nombre de policiers et de civils pour 100 000 habitants,Quantité,PLCE215,REM Canada,Montréal,2017,274.45192, ( VPOL900366 + VPOL900148 ) / ( VPOP900004 / 100000 ) 
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2012,481.22599,VREG900025 / VPOP900002 * 100000
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2013,490.55924,VREG900025 / VPOP900002 * 100000
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2014,476.76672,VREG900025 / VPOP900002 * 100000
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2015,411.80034,VREG900025 / VPOP900002 * 100000
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2016,322.77687,VREG900025 / VPOP900002 * 100000
2572,Nombre de nouveaux logements créés pour 100 000 habitants,Quantité,BLDG221,REM Canada,Montréal,2017,631.49318,VREG900025 / VPOP900002 * 100000
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2012,287.60162, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2013,297.59034, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2014,286.39218, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2015,274.50109, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2016,266.09344, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2578,Nombre de factures payées pour 1 000 000 $ d’achats municipaux,Quantité,FINV230,REM Canada,Montréal,2017,228.45009, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / ( VADM100044 / 1000000 ) 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2011,15125.54839, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2012,16156.60714, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2013,18609.92, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2014,18158.8, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2015,18313.04, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2016,20934.08, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2579,Nombre de factures payées par équivalent à temps plein (ETP) assurant le traitement des comptes fournisseurs,Quantité,FINV325,REM Canada,Montréal,2017,19622.66667, ( VFIN900053 + VFIN900054 + VFIN900055 + VFIN900061 ) / VFIN900040 
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2012,432.91874,VADM900015 / VPOP900002 * 100000
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2013,438.85323,VADM900015 / VPOP900002 * 100000
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2014,483.75591,VADM900015 / VPOP900002 * 100000
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2015,533.76033,VADM900015 / VPOP900002 * 100000
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2016,546.55146,VADM900015 / VPOP900002 * 100000
2580,Nombre de demandes d’accès à l’information pour 100 000 habitants,Quantité,CLKS270,REM Canada,Montréal,2017,607.74606,VADM900015 / VPOP900002 * 100000
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2012,0.76455,VADM900020 / VADM900015
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2013,0.77952,VADM900020 / VADM900015
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2014,0.82185,VADM900020 / VADM900015
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2015,0.87047,VADM900020 / VADM900015
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2016,0.8571,VADM900020 / VADM900015
2581,"Pourcentage de demandes d’accès à l’information, incluant les prolongations, traitées dans les délais prescrits",%,CLKS470,REM Canada,Montréal,2017,0.8525,VADM900020 / VADM900015
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2012,0.79083, ( VADM900020 + VADM900021 ) / VADM900015 
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2013,0.81039, ( VADM900020 + VADM900021 ) / VADM900015 
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2014,0.8443, ( VADM900020 + VADM900021 ) / VADM900015 
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2015,0.89473, ( VADM900020 + VADM900021 ) / VADM900015 
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2016,0.87679, ( VADM900020 + VADM900021 ) / VADM900015 
2582,"Pourcentage de demandes d’accès à l’information, incluant les prolongations et les avis à des tiers, traitées dans les délais prescrits",%,CLKS475,REM Canada,Montréal,2017,0.86935, ( VADM900020 + VADM900021 ) / VADM900015 
